FECHA,EMISOR,VALOR,VALOR NOMINAL,PRECIO,ACCIONES,VALOR EFECTIVO,PROCEDENCIA
2024-03-28,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,325.0,318.5,BVQ
2024-03-28,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,3000.0,3000.0,BVQ
2024-03-28,INDUSTRIAS ALES,ACCIONES,1.0,0.56,814.0,455.84,BVQ
2024-03-28,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.58,1257.0,1986.06,BVQ
2024-04-01,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.08,396.0,427.68,BVQ
2024-04-01,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,375.0,30000.0,BVQ
2024-04-01,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.97,2000.0,1940.0,BVQ
2024-04-01,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.6,288.0,460.8,BVG
2024-04-02,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1000.0,980.0,BVQ
2024-04-02,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,320.0,25600.0,BVQ
2024-04-02,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.57,622.0,976.54,BVQ
2024-04-03,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,25.0,100.0,2500.0,BVQ
2024-04-03,HOLCIM ECUADOR S.A.,ACCIONES,3.0,48.0,100.0,4800.0,BVG
2024-04-03,BANCO PICHINCHA C.A.,ACCIONES,100.0,84.0,32.0,2688.0,BVG
2024-04-03,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.0,100.0,100.0,BVQ
2024-04-03,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.59,6800.0,10812.0,BVQ
2024-04-04,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,7355.0,7207.9,BVQ
2024-04-04,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,3300.0,9900.0,BVQ
2024-04-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.65,3657.0,6034.05,BVQ
2024-04-05,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,100.0,8000.0,BVQ
2024-04-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,4920.0,8314.8,BVG
2024-04-05,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,1021.0,1000.58,BVG
2024-04-08,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,25.0,50.0,1250.0,BVG
2024-04-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.65,4000.0,6600.0,BVQ
2024-04-08,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,2745.0,2690.1,BVQ
2024-04-09,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,1000.0,3000.0,BVQ
2024-04-09,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.75,1315.0,986.25,BVQ
2024-04-09,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.0,1481.0,1481.0,BVQ
2024-04-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.65,2880.0,4752.0,BVG
2024-04-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,128.0,121.6,BVQ
2024-04-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.97,2000.0,1940.0,BVQ
2024-04-10,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,4350.0,4350.0,BVG
2024-04-10,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,648.0,1944.0,BVQ
2024-04-10,HOLCIM ECUADOR S.A.,ACCIONES,3.0,48.0,20.0,960.0,BVG
2024-04-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.61,298.0,479.78,BVQ
2024-04-11,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,100.0,8000.0,BVQ
2024-04-11,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,9643.0,9450.14,BVG
2024-04-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,2300.0,3933.0,BVG
2024-04-12,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.75,5000.0,3750.0,BVG
2024-04-12,INVERSANCARLOS,ACCIONES,1.0,2.7,9390.0,25353.0,BVG
2024-04-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,294.0,502.74,BVQ
2024-04-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1530.0,1499.4,BVQ
2024-04-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,467.0,789.23,BVQ
2024-04-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,550.0,539.0,BVQ
2024-04-15,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,990.0,2970.0,BVQ
2024-04-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,8597.0,8425.06,BVQ
2024-04-16,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,0.98,100.0,98.0,BVQ
2024-04-16,INVERSANCARLOS,ACCIONES,1.0,2.6,2000.0,5200.0,BVQ
2024-04-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,2952.0,2804.4,BVQ
2024-04-16,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.9,2500.0,7250.0,BVQ
2024-04-16,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,5000.0,5000.0,BVQ
2024-04-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,10647.0,17886.96,BVQ
2024-04-17,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,22.5,156.0,3510.0,BVG
2024-04-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,5849.0,9884.81,BVG
2024-04-17,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,156.0,6240.0,BVG
2024-04-17,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.04,532.0,553.28,BVQ
2024-04-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.97,556.0,539.32,BVQ
2024-04-17,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,300.0,294.0,BVQ
2024-04-18,INVERSANCARLOS,ACCIONES,1.0,2.7,1290.0,3483.0,BVQ
2024-04-18,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,2000.0,1960.0,BVQ
2024-04-18,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,5000.0,5000.0,BVQ
2024-04-18,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,134.0,6030.0,BVG
2024-04-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,415.0,705.5,BVQ
2024-04-18,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,118.0,9440.0,BVQ
2024-04-18,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,2383.0,2335.34,BVG
2024-04-19,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.95,22852.0,21709.4,BVQ
2024-04-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1020.0,999.6,BVQ
2024-04-19,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,5000.0,5000.0,BVQ
2024-04-19,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,100.0,4500.0,BVQ
2024-04-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,143.0,241.67,BVG
2024-04-19,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,2718.0,8154.0,BVQ
2024-04-19,INVERSANCARLOS,ACCIONES,1.0,2.7,360.0,972.0,BVQ
2024-04-22,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.1,13051.0,14356.1,BVQ
2024-04-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1479.0,1449.42,BVQ
2024-04-22,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,178.0,8010.0,BVQ
2024-04-22,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,5000.0,5000.0,BVQ
2024-04-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,755.0,1291.05,BVQ
2024-04-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,5785.0,9892.35,BVG
2024-04-23,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,400.0,32000.0,BVQ
2024-04-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.96,21216.0,20367.36,BVQ
2024-04-24,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,62.0,2790.0,BVQ
2024-04-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.72,2000.0,3440.0,BVQ
2024-04-25,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1028.0,1007.44,BVQ
2024-04-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.73,489.0,845.97,BVG
2024-04-25,INVERSANCARLOS,ACCIONES,1.0,2.7,5000.0,13500.0,BVG
2024-04-25,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,1000.0,3000.0,BVQ
2024-04-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.95,4251.0,4038.45,BVQ
2024-04-26,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,3000.0,1800.0,BVQ
2024-04-26,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,50.0,10.0,500.0,BVQ
2024-04-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,589.0,1001.3,BVQ
2024-04-29,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,6290.0,10755.9,BVG
2024-04-29,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,210.0,205.8,BVQ
2024-04-29,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,7248.0,7103.04,BVQ
2024-04-30,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.0,1000.0,1000.0,BVQ
2024-04-30,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,1952.0,3337.92,BVQ
2024-04-30,INDUSTRIAS ALES,ACCIONES,1.0,0.56,1266.0,708.96,BVQ
2024-04-30,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,155.0,465.0,BVQ
2024-05-01,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,4947.0,4947.0,BVG
2024-05-01,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.92,10250.0,19680.0,BVG
2024-05-01,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,27.0,62.0,1674.0,BVQ
2024-05-01,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.0,10000.0,10000.0,BVG
2024-05-01,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.0,979.0,979.0,BVQ
2024-05-01,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,398.0,390.04,BVG
2024-05-02,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,30.0,100.0,3000.0,BVQ
2024-05-02,HOLCIM ECUADOR S.A.,ACCIONES,3.0,49.0,71.0,3479.0,BVQ
2024-05-02,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,1598.0,4794.0,BVQ
2024-05-02,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,383.0,375.34,BVG
2024-05-02,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.95,469.0,914.55,BVQ
2024-05-06,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,5000.0,4900.0,BVG
2024-05-06,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,1248.0,3744.0,BVQ
2024-05-06,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.81,943.0,1706.83,BVG
2024-05-07,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,20000.0,12000.0,BVQ
2024-05-07,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,25.0,62.0,1550.0,BVQ
2024-05-07,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,220.0,215.6,BVG
2024-05-07,BANCO PICHINCHA C.A.,ACCIONES,100.0,82.0,33.0,2706.0,BVG
2024-05-07,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.96,342.0,328.32,BVQ
2024-05-07,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,19220.0,34596.0,BVQ
2024-05-07,HOLCIM ECUADOR S.A.,ACCIONES,3.0,47.0,60.0,2820.0,BVQ
2024-05-08,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,49.0,15.0,735.0,BVG
2024-05-08,INVERSANCARLOS,ACCIONES,1.0,2.65,4824.0,12783.6,BVQ
2024-05-08,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.96,1000.0,960.0,BVQ
2024-05-08,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,1560.0,4680.0,BVQ
2024-05-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,510.0,969.0,BVG
2024-05-09,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,2800.0,3640.0,BVQ
2024-05-09,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.96,64.0,61.44,BVG
2024-05-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.94,1951.0,1833.94,BVQ
2024-05-09,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,100.0,4500.0,BVQ
2024-05-09,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,6594.0,19452.3,BVQ
2024-05-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,12000.0,21600.0,BVQ
2024-05-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,2000.0,3760.0,BVG
2024-05-10,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,100.0,2400.0,BVQ
2024-05-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,316.0,309.68,BVQ
2024-05-10,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,1695.0,5000.25,BVQ
2024-05-13,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,8000.0,4800.0,BVG
2024-05-13,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,163.0,3912.0,BVQ
2024-05-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.95,1120.0,1064.0,BVQ
2024-05-13,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,2747.0,4944.6,BVQ
2024-05-14,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,521.0,989.9,BVG
2024-05-14,INVERSANCARLOS,ACCIONES,1.0,2.8,110.0,308.0,BVQ
2024-05-14,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,2077.0,6127.15,BVQ
2024-05-14,INDUSTRIAS ALES,ACCIONES,1.0,0.56,101102.0,56617.12,BVQ
2024-05-14,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,3000.0,2850.0,BVG
2024-05-15,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,3000.0,3000.0,BVQ
2024-05-15,INVERSANCARLOS,ACCIONES,1.0,2.7,1640.0,4428.0,BVQ
2024-05-15,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.73,17289.0,12620.97,BVG
2024-05-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,2840.0,5112.0,BVG
2024-05-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,10000.0,9500.0,BVQ
2024-05-16,INVERSANCARLOS,ACCIONES,1.0,2.7,270.0,729.0,BVQ
2024-05-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,42.0,3360.0,BVQ
2024-05-16,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,0.96,2000.0,1920.0,BVQ
2024-05-16,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,45.0,33.0,1485.0,BVG
2024-05-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,15392.0,27705.6,BVG
2024-05-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.97,475.0,460.75,BVQ
2024-05-17,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,45.0,33.0,1485.0,BVG
2024-05-17,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,29204.0,28619.92,BVQ
2024-05-17,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,95.0,7600.0,BVG
2024-05-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,1000.0,1800.0,BVG
2024-05-20,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,30.0,2400.0,BVQ
2024-05-20,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,64.0,1536.0,BVQ
2024-05-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1168.0,1144.64,BVG
2024-05-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.79,9000.0,16110.0,BVQ
2024-05-20,HOLCIM ECUADOR S.A.,ACCIONES,3.0,47.0,50.0,2350.0,BVQ
2024-05-21,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,21769.0,13061.4,BVQ
2024-05-21,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,58.0,2320.0,BVQ
2024-05-21,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.99,1011.0,1000.89,BVG
2024-05-21,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,25.0,202.0,5050.0,BVQ
2024-05-21,HOLCIM ECUADOR S.A.,ACCIONES,3.0,47.99,200.0,9598.0,BVQ
2024-05-21,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,1297.0,2334.6,BVG
2024-05-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.79,94.0,168.26,BVQ
2024-05-22,INVERSANCARLOS,ACCIONES,1.0,2.7,6956.0,18781.2,BVQ
2024-05-22,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.94,4535.0,13332.9,BVQ
2024-05-22,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,13.0,1040.0,BVQ
2024-05-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.93,2000.0,1860.0,BVQ
2024-05-22,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.12,4453.0,4987.36,BVQ
2024-05-22,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,506.0,303.6,BVQ
2024-05-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,942.0,923.16,BVG
2024-05-23,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,45.0,37.0,1665.0,BVG
2024-05-23,INVERSANCARLOS,ACCIONES,1.0,2.7,750.0,2025.0,BVQ
2024-05-23,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,4985.0,2991.0,BVG
2024-05-23,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.97,10670.0,10349.9,BVQ
2024-05-23,HOLCIM ECUADOR S.A.,ACCIONES,3.0,42.5,100.0,4250.0,BVQ
2024-05-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,1073.0,965.7,BVQ
2024-05-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.78,14150.0,25187.0,BVQ
2024-05-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.75,170.0,297.5,BVG
2024-05-27,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,2670.0,3471.0,BVQ
2024-05-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,1021.0,1000.58,BVG
2024-05-28,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,20012.0,12007.2,BVQ
2024-05-28,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,49.0,50.0,2450.0,BVQ
2024-05-28,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,950.0,1235.0,BVQ
2024-05-28,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,25.0,70.0,1750.0,BVQ
2024-05-28,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,15000.0,14250.0,BVG
2024-05-28,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.1,3000.0,3300.0,BVG
2024-05-28,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.97,450.0,436.5,BVQ
2024-05-28,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,410.0,1209.5,BVQ
2024-05-28,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.77,7736.0,13692.72,BVQ
2024-05-29,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,491.0,883.8,BVQ
2024-05-29,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.65,1142.0,742.3,BVQ
2024-05-29,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.98,4155.0,4071.9,BVQ
2024-05-30,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,0.95,5000.0,4750.0,BVQ
2024-05-30,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.65,60085.0,39055.25,BVG
2024-05-30,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.04,6000.0,6240.0,BVQ
2024-05-30,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.94,1052.0,988.88,BVG
2024-05-30,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,20000.0,36000.0,BVQ
2024-05-31,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.94,1183.0,3478.02,BVQ
2024-05-31,INDUSTRIAS ALES,ACCIONES,1.0,0.56,176416.0,98792.96,BVQ
2024-05-31,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.97,955.0,926.35,BVG
2024-05-31,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.77,1870.0,3309.9,BVQ
2024-06-03,BANCO PICHINCHA C.A.,ACCIONES,100.0,78.0,28.0,2184.0,BVG
2024-06-03,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.79,2000.0,3580.0,BVQ
2024-06-03,INVERSANCARLOS,ACCIONES,1.0,2.65,240.0,636.0,BVG
2024-06-04,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.94,1052.0,988.88,BVQ
2024-06-04,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,2500.0,1500.0,BVQ
2024-06-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,33.0,59.4,BVG
2024-06-04,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,27.5,48.0,1320.0,BVQ
2024-06-04,INVERSANCARLOS,ACCIONES,1.0,2.65,1000.0,2650.0,BVG
2024-06-04,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,12.0,960.0,BVQ
2024-06-04,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,340.0,1003.0,BVQ
2024-06-05,INVERSANCARLOS,ACCIONES,1.0,2.66,1134.0,3016.44,BVG
2024-06-05,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.01,5508.0,5563.08,BVG
2024-06-05,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.94,159.0,467.46,BVQ
2024-06-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.75,1794.0,3139.5,BVQ
2024-06-05,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,1300.0,1170.0,BVQ
2024-06-05,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,293.0,175.8,BVQ
2024-06-06,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.93,578.0,537.54,BVQ
2024-06-06,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,49.0,48.0,2352.0,BVG
2024-06-06,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,0.95,10000.0,9500.0,BVG
2024-06-06,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.94,1183.0,3478.02,BVQ
2024-06-06,INVERSANCARLOS,ACCIONES,1.0,2.65,15100.0,40015.0,BVQ
2024-06-06,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,52.0,4160.0,BVQ
2024-06-06,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.75,1741.0,3046.75,BVQ
2024-06-06,HOLCIM ECUADOR S.A.,ACCIONES,3.0,42.5,50.0,2125.0,BVG
2024-06-06,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,26.0,49.0,1274.0,BVQ
2024-06-07,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.01,1306.0,1319.06,BVG
2024-06-07,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,2216.0,1994.4,BVQ
2024-06-07,BANCO PICHINCHA C.A.,ACCIONES,100.0,79.0,3.0,237.0,BVQ
2024-06-07,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,5045.0,6558.5,BVQ
2024-06-07,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,176.0,316.8,BVQ
2024-06-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,5.0,200.0,BVQ
2024-06-10,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.7,2500.0,1750.0,BVQ
2024-06-10,BANCO PICHINCHA C.A.,ACCIONES,100.0,83.0,18.0,1494.0,BVQ
2024-06-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.75,1440.0,2520.0,BVQ
2024-06-11,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.02,200.0,204.0,BVG
2024-06-11,INVERSANCARLOS,ACCIONES,1.0,2.6,104.0,270.4,BVG
2024-06-11,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.92,2090.0,6102.8,BVQ
2024-06-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.74,3500.0,6090.0,BVQ
2024-06-11,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,290.0,23200.0,BVQ
2024-06-11,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.86,6000.0,5160.0,BVQ
2024-06-12,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,20.0,900.0,BVG
2024-06-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.95,1356.0,4000.2,BVG
2024-06-12,INVERSANCARLOS,ACCIONES,1.0,2.65,3510.0,9301.5,BVQ
2024-06-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.02,362.0,369.24,BVQ
2024-06-12,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,26.0,70.0,1820.0,BVQ
2024-06-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.76,4775.0,8404.0,BVQ
2024-06-13,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.03,330.0,339.9,BVG
